[2025-07-02 13:14:46] Key: 3 | CPU: 0.0% | RAM: 87.2% | Disk: 59077925888 | Net: (25666232, 143239374) | Procs: 214
[2025-07-02 13:19:00] Key: 7 | CPU: 7.8% | RAM: 89.6% | Disk: 59943520768 | Net: (26690406, 157295237) | Procs: 231
[2025-07-02 13:19:00] Key: Q | CPU: 11.2% | RAM: 89.1% | Disk: 59943758848 | Net: (26691390, 157296865) | Procs: 231
[2025-07-02 13:19:01] Key: t | CPU: 4.7% | RAM: 89.1% | Disk: 59944259072 | Net: (26691954, 157299552) | Procs: 231
[2025-07-02 13:19:01] Key: q | CPU: 3.6% | RAM: 89.0% | Disk: 59944259584 | Net: (26693644, 157301532) | Procs: 231
[2025-07-02 13:19:01] Key: M | CPU: 7.3% | RAM: 88.9% | Disk: 59944260608 | Net: (26702069, 157306124) | Procs: 231
[2025-07-02 13:19:02] Key: Y | CPU: 18.2% | RAM: 89.2% | Disk: 59944329728 | Net: (26713682, 157343818) | Procs: 231
[2025-07-02 13:19:02] Key: b | CPU: 3.6% | RAM: 89.2% | Disk: 59944329728 | Net: (26713682, 157343934) | Procs: 231
[2025-07-02 13:19:02] Key: s | CPU: 7.0% | RAM: 89.3% | Disk: 59944330240 | Net: (26715355, 157370012) | Procs: 232
[2025-07-02 13:19:02] Key: 9 | CPU: 24.9% | RAM: 89.9% | Disk: 59944331264 | Net: (26741375, 157550127) | Procs: 232
[2025-07-02 13:19:03] Key: S | CPU: 13.1% | RAM: 90.0% | Disk: 59948288000 | Net: (26761677, 157997039) | Procs: 232
[2025-07-02 13:19:03] Key: F | CPU: 19.2% | RAM: 90.0% | Disk: 59948289024 | Net: (26762864, 158000045) | Procs: 233
[2025-07-02 13:19:03] Key: a | CPU: 4.1% | RAM: 90.1% | Disk: 59948289024 | Net: (26762919, 158000111) | Procs: 233
[2025-07-02 13:19:04] Key: r | CPU: 7.7% | RAM: 90.3% | Disk: 59948289024 | Net: (26762919, 158000111) | Procs: 233
[2025-07-02 13:19:04] Key: P | CPU: 2.4% | RAM: 90.1% | Disk: 59963795456 | Net: (26762919, 158000111) | Procs: 233
[2025-07-02 13:19:04] Key: u | CPU: 6.6% | RAM: 90.1% | Disk: 59964229632 | Net: (26767333, 158004577) | Procs: 233
[2025-07-02 13:19:05] Key: Q | CPU: 12.8% | RAM: 90.9% | Disk: 59964684800 | Net: (26799228, 158337082) | Procs: 233
[2025-07-02 13:19:05] Key: O | CPU: 11.0% | RAM: 91.1% | Disk: 59964803072 | Net: (26803322, 158353506) | Procs: 233
[2025-07-02 13:19:05] Key: j | CPU: 0.0% | RAM: 91.1% | Disk: 59970570240 | Net: (26807432, 158410562) | Procs: 233
[2025-07-02 13:19:06] Key: 6 | CPU: 2.5% | RAM: 91.1% | Disk: 59970570240 | Net: (26807432, 158410624) | Procs: 233
[2025-07-02 13:19:06] Key: y | CPU: 1.2% | RAM: 90.9% | Disk: 59970570240 | Net: (26807728, 158410908) | Procs: 233
[2025-07-02 13:19:06] Key: d | CPU: 5.1% | RAM: 91.1% | Disk: 59970570240 | Net: (26807811, 158410974) | Procs: 233
[2025-07-02 13:19:07] Key: t | CPU: 2.4% | RAM: 91.1% | Disk: 59970711552 | Net: (26819026, 158433412) | Procs: 233
[2025-07-02 13:19:07] Key: o | CPU: 6.7% | RAM: 91.1% | Disk: 59973497344 | Net: (26842853, 158498810) | Procs: 233
[2025-07-02 13:19:07] Key: 4 | CPU: 14.3% | RAM: 91.1% | Disk: 59973521920 | Net: (26850978, 158513301) | Procs: 234
[2025-07-02 13:19:08] Key: I | CPU: 26.0% | RAM: 90.3% | Disk: 59973800448 | Net: (26896806, 159921347) | Procs: 232
[2025-07-02 13:19:08] Key: 9 | CPU: 19.6% | RAM: 90.3% | Disk: 59975269376 | Net: (26926156, 160723957) | Procs: 232
[2025-07-02 13:19:08] Key: f | CPU: 3.0% | RAM: 90.2% | Disk: 59978388992 | Net: (26929184, 160736771) | Procs: 232
[2025-07-02 13:19:09] Key: G | CPU: 6.0% | RAM: 90.5% | Disk: 59978446848 | Net: (26934852, 160744087) | Procs: 232
[2025-07-02 13:19:09] Key: B | CPU: 11.4% | RAM: 90.2% | Disk: 59978450944 | Net: (26947904, 161159923) | Procs: 232
[2025-07-02 13:19:09] Key: 1 | CPU: 7.4% | RAM: 90.1% | Disk: 59978452480 | Net: (26960791, 161278154) | Procs: 233
[2025-07-02 13:19:10] Key: S | CPU: 16.3% | RAM: 91.0% | Disk: 59979782144 | Net: (26988643, 162000619) | Procs: 233
[2025-07-02 13:19:10] Key: I | CPU: 20.9% | RAM: 91.3% | Disk: 59980221952 | Net: (26998948, 162963938) | Procs: 233
[2025-07-02 13:19:10] Key: Z | CPU: 10.1% | RAM: 91.3% | Disk: 59980226560 | Net: (27009355, 163366925) | Procs: 233
[2025-07-02 13:19:11] Key: 9 | CPU: 4.2% | RAM: 91.3% | Disk: 59980229120 | Net: (27027423, 163398015) | Procs: 233
[2025-07-02 13:19:11] Key: t | CPU: 2.4% | RAM: 91.3% | Disk: 59984730624 | Net: (27027891, 163399645) | Procs: 233
[2025-07-02 13:19:11] Key: A | CPU: 3.0% | RAM: 91.3% | Disk: 59984730624 | Net: (27028324, 163411879) | Procs: 233
[2025-07-02 13:19:12] Key: J | CPU: 4.8% | RAM: 91.3% | Disk: 59984730624 | Net: (27028324, 163411879) | Procs: 233
[2025-07-02 13:19:12] Key: 4 | CPU: 1.7% | RAM: 91.3% | Disk: 59984730624 | Net: (27028407, 163412007) | Procs: 233
[2025-07-02 13:19:12] Key: H | CPU: 7.2% | RAM: 91.4% | Disk: 59985324544 | Net: (27028934, 163415832) | Procs: 234
[2025-07-02 13:19:13] Key: t | CPU: 28.7% | RAM: 90.5% | Disk: 59987741184 | Net: (27031088, 163418362) | Procs: 232
[2025-07-02 13:19:13] Key: a | CPU: 9.8% | RAM: 90.4% | Disk: 59987876352 | Net: (27033732, 163422816) | Procs: 232
[2025-07-02 13:19:13] Key: f | CPU: 11.1% | RAM: 91.1% | Disk: 59988023808 | Net: (27037385, 163434126) | Procs: 233
[2025-07-02 13:19:14] Key: b | CPU: 9.6% | RAM: 90.9% | Disk: 59993466368 | Net: (27040076, 163434261) | Procs: 233
[2025-07-02 13:19:14] Key: b | CPU: 6.2% | RAM: 90.7% | Disk: 59993466368 | Net: (27041384, 163435379) | Procs: 233
[2025-07-02 13:19:14] Key: a | CPU: 4.8% | RAM: 90.7% | Disk: 59993466368 | Net: (27041384, 163435379) | Procs: 233
[2025-07-02 13:19:15] Key: g | CPU: 2.9% | RAM: 90.7% | Disk: 59993667072 | Net: (27041384, 163435379) | Procs: 233
[2025-07-02 13:19:15] Key: d | CPU: 1.2% | RAM: 90.9% | Disk: 59994191360 | Net: (27042416, 163436202) | Procs: 233
[2025-07-02 13:19:15] Key: F | CPU: 9.6% | RAM: 91.0% | Disk: 59994942464 | Net: (27058315, 163500770) | Procs: 234
[2025-07-02 13:19:16] Key: C | CPU: 16.0% | RAM: 90.7% | Disk: 59996517888 | Net: (27075573, 163810947) | Procs: 232
[2025-07-02 13:19:16] Key: C | CPU: 13.1% | RAM: 90.9% | Disk: 59997005312 | Net: (27075573, 163811009) | Procs: 232
[2025-07-02 13:19:16] Key: C | CPU: 10.3% | RAM: 91.2% | Disk: 59997088256 | Net: (27180612, 163826516) | Procs: 232
[2025-07-02 13:19:16] Key: x | CPU: 4.9% | RAM: 91.4% | Disk: 59998120448 | Net: (27204208, 163842134) | Procs: 232
[2025-07-02 13:19:17] Key: r | CPU: 4.2% | RAM: 92.3% | Disk: 59998124544 | Net: (27215492, 163863113) | Procs: 232
[2025-07-02 13:19:17] Key: J | CPU: 5.4% | RAM: 92.6% | Disk: 59998125056 | Net: (27241601, 163922078) | Procs: 232
[2025-07-02 13:19:17] Key: s | CPU: 20.7% | RAM: 92.8% | Disk: 59998240256 | Net: (27243581, 163967897) | Procs: 232
[2025-07-02 13:19:18] Key: V | CPU: 6.5% | RAM: 92.9% | Disk: 60000715264 | Net: (27243635, 163968113) | Procs: 232
[2025-07-02 13:19:18] Key: p | CPU: 10.1% | RAM: 93.1% | Disk: 60000715264 | Net: (27243635, 163968235) | Procs: 232
[2025-07-02 13:19:18] Key: c | CPU: 10.9% | RAM: 93.3% | Disk: 60000879104 | Net: (27243635, 163968359) | Procs: 232
[2025-07-02 13:19:19] Key: s | CPU: 2.4% | RAM: 93.3% | Disk: 60000879104 | Net: (27243635, 163968359) | Procs: 232
[2025-07-02 13:19:19] Key: 6 | CPU: 1.2% | RAM: 93.2% | Disk: 60017233408 | Net: (27244715, 163971232) | Procs: 232
[2025-07-02 13:19:19] Key: 4 | CPU: 2.5% | RAM: 93.2% | Disk: 60017233408 | Net: (27244715, 163971232) | Procs: 232
[2025-07-02 13:19:20] Key: f | CPU: 2.4% | RAM: 93.2% | Disk: 60017233408 | Net: (27252886, 163974908) | Procs: 232
[2025-07-02 13:19:20] Key: U | CPU: 2.5% | RAM: 93.2% | Disk: 60017233408 | Net: (27253036, 163976660) | Procs: 232
[2025-07-02 13:19:20] Key: X | CPU: 4.2% | RAM: 93.1% | Disk: 60018832384 | Net: (27253036, 163976660) | Procs: 232
[2025-07-02 13:19:21] Key: U | CPU: 0.0% | RAM: 93.2% | Disk: 60018832384 | Net: (27255255, 163976726) | Procs: 232
[2025-07-02 13:19:21] Key: w | CPU: 4.1% | RAM: 93.2% | Disk: 60018832384 | Net: (27261708, 163978665) | Procs: 232
[2025-07-02 13:19:21] Key: q | CPU: 2.4% | RAM: 93.2% | Disk: 60018832384 | Net: (27261879, 163979301) | Procs: 232
[2025-07-02 13:19:22] Key: T | CPU: 3.6% | RAM: 93.2% | Disk: 60018832384 | Net: (27261962, 163979367) | Procs: 232
[2025-07-02 13:19:22] Key: D | CPU: 3.0% | RAM: 93.1% | Disk: 60021472768 | Net: (27261962, 163979429) | Procs: 232
[2025-07-02 13:19:22] Key: 8 | CPU: 3.1% | RAM: 93.1% | Disk: 60021472768 | Net: (27261962, 163979429) | Procs: 232
[2025-07-02 13:19:23] Key: Z | CPU: 4.6% | RAM: 93.1% | Disk: 60021472768 | Net: (27262050, 163979567) | Procs: 232
[2025-07-02 13:19:23] Key: b | CPU: 1.8% | RAM: 93.1% | Disk: 60021472768 | Net: (27262133, 163979633) | Procs: 232
[2025-07-02 13:19:23] Key: i | CPU: 2.5% | RAM: 93.1% | Disk: 60021667840 | Net: (27262354, 163979831) | Procs: 232
[2025-07-02 13:19:24] Key: u | CPU: 27.3% | RAM: 93.4% | Disk: 60021667840 | Net: (27262437, 163979897) | Procs: 232
[2025-07-02 13:19:24] Key: t | CPU: 9.6% | RAM: 93.5% | Disk: 60021667840 | Net: (27262603, 163980029) | Procs: 232
[2025-07-02 13:19:24] Key: O | CPU: 11.1% | RAM: 93.5% | Disk: 60021667840 | Net: (27262686, 163980029) | Procs: 232
[2025-07-02 13:19:25] Key: 9 | CPU: 4.8% | RAM: 93.5% | Disk: 60021790720 | Net: (27262686, 163980095) | Procs: 232
[2025-07-02 13:19:25] Key: o | CPU: 5.9% | RAM: 93.6% | Disk: 60022294528 | Net: (27262686, 163980155) | Procs: 232
[2025-07-02 13:19:25] Key: n | CPU: 5.3% | RAM: 93.6% | Disk: 60022433792 | Net: (27262769, 163980329) | Procs: 232
[2025-07-02 13:19:26] Key: W | CPU: 18.2% | RAM: 93.8% | Disk: 60022487040 | Net: (27274508, 163992049) | Procs: 233
[2025-07-02 13:19:26] Key: H | CPU: 27.4% | RAM: 91.5% | Disk: 60024527360 | Net: (27286159, 163999134) | Procs: 232
[2025-07-02 13:19:26] Key: 3 | CPU: 16.1% | RAM: 91.8% | Disk: 60024528384 | Net: (27291286, 164013310) | Procs: 233
[2025-07-02 13:19:27] Key: H | CPU: 11.7% | RAM: 91.5% | Disk: 60024528384 | Net: (27291522, 164013847) | Procs: 233
[2025-07-02 13:19:27] Key: V | CPU: 23.6% | RAM: 91.8% | Disk: 60024566784 | Net: (27291759, 164014107) | Procs: 234
[2025-07-02 13:19:27] Key: S | CPU: 42.4% | RAM: 92.3% | Disk: 60027075584 | Net: (27291842, 164014173) | Procs: 233
[2025-07-02 13:19:28] Key: 3 | CPU: 4.8% | RAM: 91.9% | Disk: 60027075584 | Net: (27294993, 164015437) | Procs: 233
[2025-07-02 13:19:28] Key: N | CPU: 3.0% | RAM: 92.0% | Disk: 60027079680 | Net: (27294993, 164015437) | Procs: 233
[2025-07-02 13:19:28] Key: H | CPU: 4.8% | RAM: 92.0% | Disk: 60027079680 | Net: (27294993, 164015499) | Procs: 233
[2025-07-02 13:19:28] Key: u | CPU: 0.0% | RAM: 92.0% | Disk: 60027079680 | Net: (27295076, 164015627) | Procs: 233
[2025-07-02 13:19:29] Key: R | CPU: 3.0% | RAM: 92.0% | Disk: 60028033024 | Net: (27295076, 164015689) | Procs: 233
[2025-07-02 13:19:29] Key: u | CPU: 3.5% | RAM: 91.8% | Disk: 60028082176 | Net: (27304477, 164021654) | Procs: 234
[2025-07-02 13:19:29] Key: w | CPU: 11.2% | RAM: 92.3% | Disk: 60028176384 | Net: (27312430, 164040279) | Procs: 235
[2025-07-02 13:19:30] Key: j | CPU: 9.9% | RAM: 92.2% | Disk: 60028225536 | Net: (27317697, 164124437) | Procs: 235
[2025-07-02 13:19:30] Key: r | CPU: 15.8% | RAM: 92.6% | Disk: 60032155648 | Net: (27330540, 164178334) | Procs: 234
[2025-07-02 13:19:30] Key: O | CPU: 22.5% | RAM: 92.9% | Disk: 60032332288 | Net: (27338231, 164186455) | Procs: 234
[2025-07-02 13:19:31] Key: z | CPU: 10.0% | RAM: 93.1% | Disk: 60032427008 | Net: (27347356, 164252820) | Procs: 234
[2025-07-02 13:19:31] Key: 8 | CPU: 7.1% | RAM: 93.3% | Disk: 60032429056 | Net: (27350443, 164272277) | Procs: 234
[2025-07-02 13:19:31] Key: b | CPU: 7.6% | RAM: 93.2% | Disk: 60033801728 | Net: (27354384, 164277955) | Procs: 234
[2025-07-02 13:19:32] Key: x | CPU: 3.0% | RAM: 93.3% | Disk: 60033801728 | Net: (27354518, 164278205) | Procs: 234
[2025-07-02 13:19:32] Key: Q | CPU: 1.2% | RAM: 93.3% | Disk: 60033801728 | Net: (27354518, 164278265) | Procs: 234
[2025-07-02 13:19:32] Key: w | CPU: 4.2% | RAM: 93.3% | Disk: 60033801728 | Net: (27354518, 164278265) | Procs: 234
[2025-07-02 13:19:33] Key: C | CPU: 4.2% | RAM: 93.3% | Disk: 60034788864 | Net: (27354518, 164278265) | Procs: 234
[2025-07-02 13:19:33] Key: Q | CPU: 4.9% | RAM: 93.3% | Disk: 60034788864 | Net: (27354518, 164278319) | Procs: 234
[2025-07-02 13:19:33] Key: z | CPU: 11.0% | RAM: 93.3% | Disk: 60034788864 | Net: (27354710, 164278505) | Procs: 234
[2025-07-02 13:19:34] Key: H | CPU: 8.4% | RAM: 93.3% | Disk: 60034788864 | Net: (27354710, 164278505) | Procs: 234
[2025-07-02 13:19:34] Key: 4 | CPU: 2.5% | RAM: 93.5% | Disk: 60035644928 | Net: (27354710, 164278505) | Procs: 234
[2025-07-02 13:19:34] Key: 2 | CPU: 0.6% | RAM: 93.5% | Disk: 60035726848 | Net: (27354710, 164278505) | Procs: 234
[2025-07-02 13:19:35] Key: 8 | CPU: 3.1% | RAM: 93.4% | Disk: 60035726848 | Net: (27354710, 164278505) | Procs: 234
[2025-07-02 13:19:35] Key: m | CPU: 4.7% | RAM: 93.4% | Disk: 60035726848 | Net: (27354710, 164278559) | Procs: 234
[2025-07-02 13:19:35] Key: T | CPU: 10.6% | RAM: 93.4% | Disk: 60045983232 | Net: (27355598, 164282664) | Procs: 234
[2025-07-02 13:19:36] Key: Z | CPU: 1.8% | RAM: 93.4% | Disk: 60046138880 | Net: (27363840, 164285925) | Procs: 234
[2025-07-02 13:19:36] Key: N | CPU: 0.6% | RAM: 93.4% | Disk: 60046138880 | Net: (27366859, 164288365) | Procs: 234
[2025-07-02 13:19:36] Key: X | CPU: 1.2% | RAM: 93.4% | Disk: 60046138880 | Net: (27366913, 164289884) | Procs: 234
[2025-07-02 13:19:37] Key: 4 | CPU: 2.4% | RAM: 93.4% | Disk: 60046138880 | Net: (27366913, 164289884) | Procs: 234
[2025-07-02 13:19:37] Key: D | CPU: 4.3% | RAM: 93.3% | Disk: 60048215552 | Net: (27366913, 164289944) | Procs: 234
[2025-07-02 13:19:37] Key: J | CPU: 9.5% | RAM: 93.3% | Disk: 60048252416 | Net: (27366913, 164289944) | Procs: 234
[2025-07-02 13:19:38] Key: B | CPU: 2.3% | RAM: 93.3% | Disk: 60048272896 | Net: (27368128, 164290771) | Procs: 234
[2025-07-02 13:19:38] Key: Q | CPU: 9.2% | RAM: 93.3% | Disk: 60048272896 | Net: (27371619, 164296492) | Procs: 234
[2025-07-02 13:19:38] Key: t | CPU: 3.6% | RAM: 93.3% | Disk: 60050537984 | Net: (27371785, 164296686) | Procs: 234
[2025-07-02 13:19:39] Key: 2 | CPU: 5.3% | RAM: 93.2% | Disk: 60050673152 | Net: (27371868, 164296876) | Procs: 234
[2025-07-02 13:19:39] Key: z | CPU: 0.6% | RAM: 93.2% | Disk: 60050673152 | Net: (27372034, 164297068) | Procs: 234
[2025-07-02 13:19:39] Key: j | CPU: 0.6% | RAM: 93.1% | Disk: 60050673152 | Net: (27373006, 164298160) | Procs: 234
[2025-07-02 13:19:40] Key: 1 | CPU: 4.2% | RAM: 93.0% | Disk: 60052672000 | Net: (27373089, 164298226) | Procs: 234
[2025-07-02 13:19:40] Key: E | CPU: 1.2% | RAM: 92.9% | Disk: 60052729344 | Net: (27373089, 164298226) | Procs: 234
[2025-07-02 13:19:40] Key: q | CPU: 0.6% | RAM: 92.9% | Disk: 60053519872 | Net: (27373172, 164298354) | Procs: 234
[2025-07-02 13:19:41] Key: v | CPU: 0.0% | RAM: 92.9% | Disk: 60053622272 | Net: (27373172, 164298447) | Procs: 234
[2025-07-02 13:19:41] Key: A | CPU: 0.0% | RAM: 92.9% | Disk: 60055707136 | Net: (27373255, 164298501) | Procs: 234
[2025-07-02 13:19:41] Key: D | CPU: 1.8% | RAM: 92.9% | Disk: 60055707136 | Net: (27373255, 164298501) | Procs: 234
[2025-07-02 13:19:41] Key: H | CPU: 2.5% | RAM: 92.9% | Disk: 60055707136 | Net: (27373255, 164298501) | Procs: 234
[2025-07-02 13:19:42] Key: 9 | CPU: 2.4% | RAM: 92.9% | Disk: 60055707136 | Net: (27373338, 164298629) | Procs: 234
[2025-07-02 13:19:42] Key: 8 | CPU: 1.8% | RAM: 92.9% | Disk: 60057819648 | Net: (27373338, 164298689) | Procs: 234
[2025-07-02 13:19:42] Key: L | CPU: 2.4% | RAM: 92.9% | Disk: 60057819648 | Net: (27373417, 164298743) | Procs: 234
[2025-07-02 13:19:43] Key: p | CPU: 3.0% | RAM: 92.9% | Disk: 60057819648 | Net: (27373417, 164298805) | Procs: 234
[2025-07-02 13:19:43] Key: 3 | CPU: 0.6% | RAM: 92.9% | Disk: 60057819648 | Net: (27373417, 164298805) | Procs: 234
[2025-07-02 13:19:43] Key: Y | CPU: 2.4% | RAM: 92.9% | Disk: 60057819648 | Net: (27373472, 164298925) | Procs: 234
[2025-07-02 13:19:44] Key: Y | CPU: 1.8% | RAM: 92.7% | Disk: 60075772416 | Net: (27373472, 164298925) | Procs: 234
[2025-07-02 13:19:44] Key: k | CPU: 1.3% | RAM: 92.7% | Disk: 60075772416 | Net: (27373472, 164298985) | Procs: 234
[2025-07-02 13:19:44] Key: x | CPU: 3.0% | RAM: 92.7% | Disk: 60075772416 | Net: (27373472, 164298985) | Procs: 234
[2025-07-02 13:19:45] Key: 8 | CPU: 1.2% | RAM: 92.7% | Disk: 60075772416 | Net: (27373472, 164298985) | Procs: 234
[2025-07-02 13:19:45] Key: A | CPU: 1.7% | RAM: 92.7% | Disk: 60076147712 | Net: (27373555, 164299105) | Procs: 234
[2025-07-02 13:19:45] Key: v | CPU: 1.2% | RAM: 92.7% | Disk: 60076147712 | Net: (27373555, 164299159) | Procs: 234
[2025-07-02 13:19:46] Key: J | CPU: 2.4% | RAM: 92.7% | Disk: 60076147712 | Net: (27373555, 164299159) | Procs: 234
[2025-07-02 13:19:46] Key: k | CPU: 1.9% | RAM: 92.7% | Disk: 60076147712 | Net: (27373555, 164299159) | Procs: 234
[2025-07-02 13:19:46] Key: 4 | CPU: 6.7% | RAM: 92.7% | Disk: 60076326400 | Net: (27373555, 164299267) | Procs: 234
[2025-07-02 13:19:47] Key: n | CPU: 4.2% | RAM: 92.7% | Disk: 60076326400 | Net: (27374254, 164299443) | Procs: 234
[2025-07-02 13:19:47] Key: i | CPU: 0.0% | RAM: 92.7% | Disk: 60076326400 | Net: (27374254, 164300093) | Procs: 234
[2025-07-02 13:19:47] Key: V | CPU: 2.5% | RAM: 92.7% | Disk: 60076326400 | Net: (27374254, 164300673) | Procs: 234
[2025-07-02 13:19:48] Key: z | CPU: 1.8% | RAM: 92.6% | Disk: 60076571136 | Net: (27374409, 164301035) | Procs: 234
[2025-07-02 13:19:48] Key: c | CPU: 4.9% | RAM: 92.6% | Disk: 60076571136 | Net: (27374409, 164301035) | Procs: 233
[2025-07-02 13:19:48] Key: d | CPU: 5.5% | RAM: 92.6% | Disk: 60076571136 | Net: (27374409, 164301405) | Procs: 233
[2025-07-02 13:19:49] Key: B | CPU: 3.5% | RAM: 92.6% | Disk: 60076571136 | Net: (27374409, 164301467) | Procs: 233
[2025-07-02 13:19:49] Key: 2 | CPU: 3.7% | RAM: 92.7% | Disk: 60076571136 | Net: (27374409, 164301589) | Procs: 233
[2025-07-02 13:19:49] Key: Y | CPU: 3.0% | RAM: 92.6% | Disk: 60087357440 | Net: (27374409, 164301815) | Procs: 233
[2025-07-02 13:19:50] Key: r | CPU: 3.7% | RAM: 92.6% | Disk: 60087357440 | Net: (27374409, 164301869) | Procs: 233
[2025-07-02 13:19:50] Key: G | CPU: 1.7% | RAM: 92.5% | Disk: 60087357440 | Net: (27374409, 164301869) | Procs: 232
[2025-07-02 13:19:50] Key: 2 | CPU: 8.6% | RAM: 92.4% | Disk: 60087357440 | Net: (27374409, 164301931) | Procs: 232
[2025-07-02 13:19:51] Key: y | CPU: 5.2% | RAM: 92.4% | Disk: 60087614464 | Net: (27374409, 164301931) | Procs: 232
[2025-07-02 13:19:51] Key: 0 | CPU: 9.9% | RAM: 92.5% | Disk: 60087778304 | Net: (27374409, 164301991) | Procs: 232
[2025-07-02 13:19:51] Key: f | CPU: 5.7% | RAM: 92.5% | Disk: 60087778304 | Net: (27374451, 164301991) | Procs: 232
[2025-07-02 13:19:52] Key: G | CPU: 3.6% | RAM: 92.5% | Disk: 60087778304 | Net: (27374534, 164302099) | Procs: 232
[2025-07-02 13:19:52] Key: I | CPU: 3.0% | RAM: 92.5% | Disk: 60090250240 | Net: (27376819, 164306091) | Procs: 232
[2025-07-02 13:19:52] Key: E | CPU: 12.7% | RAM: 92.5% | Disk: 60090250240 | Net: (27378737, 164306317) | Procs: 232
[2025-07-02 13:19:53] Key: 2 | CPU: 10.1% | RAM: 92.5% | Disk: 60090250240 | Net: (27378737, 164306371) | Procs: 232
[2025-07-02 13:19:53] Key: C | CPU: 7.3% | RAM: 92.8% | Disk: 60090250240 | Net: (27384555, 164382470) | Procs: 232
[2025-07-02 13:19:53] Key: h | CPU: 13.4% | RAM: 93.1% | Disk: 60090883584 | Net: (27388632, 164383737) | Procs: 232
[2025-07-02 13:19:53] Key: I | CPU: 5.4% | RAM: 93.3% | Disk: 60090884096 | Net: (27395740, 164399650) | Procs: 232
[2025-07-02 13:19:54] Key: Z | CPU: 1.8% | RAM: 93.3% | Disk: 60090885120 | Net: (27396147, 164420022) | Procs: 232
[2025-07-02 13:19:54] Key: J | CPU: 3.6% | RAM: 93.4% | Disk: 60090885120 | Net: (27396230, 164420148) | Procs: 232
[2025-07-02 13:19:54] Key: V | CPU: 1.2% | RAM: 93.4% | Disk: 60091092480 | Net: (27396313, 164420214) | Procs: 232
[2025-07-02 13:19:55] Key: C | CPU: 1.9% | RAM: 93.3% | Disk: 60091092480 | Net: (27396531, 164420448) | Procs: 232
[2025-07-02 13:19:55] Key: 8 | CPU: 3.6% | RAM: 93.3% | Disk: 60091092480 | Net: (27396531, 164420510) | Procs: 232
[2025-07-02 13:19:55] Key: G | CPU: 1.9% | RAM: 93.3% | Disk: 60091092480 | Net: (27396614, 164420576) | Procs: 232
[2025-07-02 13:19:56] Key: r | CPU: 3.9% | RAM: 93.2% | Disk: 60091092480 | Net: (27396614, 164420576) | Procs: 232
[2025-07-02 13:19:56] Key: d | CPU: 1.8% | RAM: 93.2% | Disk: 60091230208 | Net: (27396614, 164420576) | Procs: 232
[2025-07-02 13:19:56] Key: V | CPU: 4.7% | RAM: 93.1% | Disk: 60091230208 | Net: (27396614, 164420760) | Procs: 232
[2025-07-02 13:19:57] Key: E | CPU: 1.9% | RAM: 93.2% | Disk: 60091230208 | Net: (27396614, 164420760) | Procs: 232
[2025-07-02 13:19:57] Key: P | CPU: 1.8% | RAM: 93.2% | Disk: 60091230208 | Net: (27396697, 164420826) | Procs: 232
[2025-07-02 13:19:57] Key: f | CPU: 0.6% | RAM: 93.2% | Disk: 60091252736 | Net: (27396697, 164420880) | Procs: 232
[2025-07-02 13:19:58] Key: e | CPU: 1.2% | RAM: 93.2% | Disk: 60091252736 | Net: (27396697, 164420880) | Procs: 232
[2025-07-02 13:19:58] Key: q | CPU: 2.9% | RAM: 93.1% | Disk: 60091252736 | Net: (27396697, 164420934) | Procs: 232
[2025-07-02 13:19:58] Key: N | CPU: 0.6% | RAM: 93.1% | Disk: 60091252736 | Net: (27396697, 164420996) | Procs: 232
[2025-07-02 13:19:59] Key: j | CPU: 1.2% | RAM: 93.1% | Disk: 60091269632 | Net: (27396697, 164420996) | Procs: 232
[2025-07-02 13:19:59] Key: g | CPU: 1.9% | RAM: 93.2% | Disk: 60091269632 | Net: (27396697, 164421301) | Procs: 232
[2025-07-02 13:19:59] Key: G | CPU: 4.3% | RAM: 92.9% | Disk: 60091269632 | Net: (27397021, 164421805) | Procs: 232
[2025-07-02 13:20:00] Key: k | CPU: 1.2% | RAM: 92.9% | Disk: 60091269632 | Net: (27397021, 164421805) | Procs: 232
[2025-07-02 13:20:00] Key: b | CPU: 1.8% | RAM: 92.9% | Disk: 60091279872 | Net: (27397104, 164421805) | Procs: 232
[2025-07-02 13:20:00] Key: z | CPU: 2.4% | RAM: 92.9% | Disk: 60091279872 | Net: (27397104, 164421933) | Procs: 232
[2025-07-02 13:20:01] Key: 4 | CPU: 8.0% | RAM: 93.0% | Disk: 60091279872 | Net: (27397104, 164421933) | Procs: 232
[2025-07-02 13:20:01] Key: S | CPU: 1.8% | RAM: 93.0% | Disk: 60091279872 | Net: (27397104, 164421993) | Procs: 232
[2025-07-02 13:20:01] Key: L | CPU: 1.3% | RAM: 93.0% | Disk: 60091279872 | Net: (27397104, 164421993) | Procs: 232
[2025-07-02 13:20:02] Key: F | CPU: 2.9% | RAM: 92.9% | Disk: 60091296256 | Net: (27397104, 164421993) | Procs: 232
[2025-07-02 13:20:02] Key: Y | CPU: 3.5% | RAM: 92.9% | Disk: 60091296256 | Net: (27397104, 164422055) | Procs: 232
[2025-07-02 13:20:02] Key: G | CPU: 0.0% | RAM: 92.9% | Disk: 60091296256 | Net: (27397104, 164422055) | Procs: 232
